insurance_plan_id,name,coverage,region
9199,Insurance Plan 9199,Medical,West
9200,Insurance Plan 9200,Fire,East
9201,Insurance Plan 9201,Fire,South
9202,Insurance Plan 9202,Natural Disaster,East
9203,Insurance Plan 9203,Medical,South
9204,Insurance Plan 9204,Fire,North
9205,Insurance Plan 9205,Accident,East
9206,Insurance Plan 9206,Accident,South
9207,Insurance Plan 9207,Theft,East
9208,Insurance Plan 9208,Medical,West
9209,Insurance Plan 9209,Natural Disaster,East
9210,Insurance Plan 9210,Fire,North
9211,Insurance Plan 9211,Fire,South
9212,Insurance Plan 9212,Fire,West
9213,Insurance Plan 9213,Accident,South
9214,Insurance Plan 9214,Fire,East
9215,Insurance Plan 9215,Medical,East
9216,Insurance Plan 9216,Natural Disaster,West
9217,Insurance Plan 9217,Accident,North
9218,Insurance Plan 9218,Medical,North
9219,Insurance Plan 9219,Fire,West
9220,Insurance Plan 9220,Accident,West
9221,Insurance Plan 9221,Accident,East
9222,Insurance Plan 9222,Fire,North
9223,Insurance Plan 9223,Fire,West
9224,Insurance Plan 9224,Medical,East
9225,Insurance Plan 9225,Fire,North
9226,Insurance Plan 9226,Theft,East
9227,Insurance Plan 9227,Fire,West
9228,Insurance Plan 9228,Natural Disaster,East
9229,Insurance Plan 9229,Fire,West
9230,Insurance Plan 9230,Natural Disaster,East
9231,Insurance Plan 9231,Natural Disaster,West
9232,Insurance Plan 9232,Fire,North
9233,Insurance Plan 9233,Medical,South
9234,Insurance Plan 9234,Accident,West
9235,Insurance Plan 9235,Natural Disaster,South
9236,Insurance Plan 9236,Medical,South
9237,Insurance Plan 9237,Accident,West
9238,Insurance Plan 9238,Theft,West
9239,Insurance Plan 9239,Natural Disaster,West
9240,Insurance Plan 9240,Fire,South
9241,Insurance Plan 9241,Natural Disaster,West
9242,Insurance Plan 9242,Natural Disaster,North
9243,Insurance Plan 9243,Accident,West
9244,Insurance Plan 9244,Natural Disaster,North
9245,Insurance Plan 9245,Medical,North
9246,Insurance Plan 9246,Medical,West
9247,Insurance Plan 9247,Theft,East
9248,Insurance Plan 9248,Accident,North
9249,Insurance Plan 9249,Natural Disaster,West
9250,Insurance Plan 9250,Accident,North
9251,Insurance Plan 9251,Natural Disaster,South
9252,Insurance Plan 9252,Theft,North
9253,Insurance Plan 9253,Fire,South
9254,Insurance Plan 9254,Accident,East
9255,Insurance Plan 9255,Accident,South
9256,Insurance Plan 9256,Accident,North
9257,Insurance Plan 9257,Medical,North
9258,Insurance Plan 9258,Natural Disaster,North
9259,Insurance Plan 9259,Natural Disaster,East
9260,Insurance Plan 9260,Theft,North
9261,Insurance Plan 9261,Accident,East
9262,Insurance Plan 9262,Medical,East
9263,Insurance Plan 9263,Fire,West
9264,Insurance Plan 9264,Accident,West
9265,Insurance Plan 9265,Medical,North
9266,Insurance Plan 9266,Theft,West
9267,Insurance Plan 9267,Medical,West
9268,Insurance Plan 9268,Natural Disaster,South
9269,Insurance Plan 9269,Fire,North
9270,Insurance Plan 9270,Natural Disaster,South
9271,Insurance Plan 9271,Medical,North
9272,Insurance Plan 9272,Natural Disaster,West
9273,Insurance Plan 9273,Theft,West
9274,Insurance Plan 9274,Medical,South
9275,Insurance Plan 9275,Theft,South
9276,Insurance Plan 9276,Natural Disaster,West
9277,Insurance Plan 9277,Medical,North
9278,Insurance Plan 9278,Accident,North
9279,Insurance Plan 9279,Medical,East
9280,Insurance Plan 9280,Medical,South
9281,Insurance Plan 9281,Fire,East
9282,Insurance Plan 9282,Medical,East
9283,Insurance Plan 9283,Accident,North
9284,Insurance Plan 9284,Medical,West
9285,Insurance Plan 9285,Natural Disaster,South
9286,Insurance Plan 9286,Fire,South
9287,Insurance Plan 9287,Theft,East
9288,Insurance Plan 9288,Accident,North
9289,Insurance Plan 9289,Natural Disaster,North
9290,Insurance Plan 9290,Fire,North
9291,Insurance Plan 9291,Accident,South
9292,Insurance Plan 9292,Medical,West
9293,Insurance Plan 9293,Medical,North
9294,Insurance Plan 9294,Accident,South
9295,Insurance Plan 9295,Theft,South
9296,Insurance Plan 9296,Medical,West
9297,Insurance Plan 9297,Theft,South
9298,Insurance Plan 9298,Natural Disaster,East
9299,Insurance Plan 9299,Medical,North
9300,Insurance Plan 9300,Fire,North
9301,Insurance Plan 9301,Accident,South
9302,Insurance Plan 9302,Theft,East
9303,Insurance Plan 9303,Accident,South
9304,Insurance Plan 9304,Fire,South
9305,Insurance Plan 9305,Accident,North
9306,Insurance Plan 9306,Accident,East
9307,Insurance Plan 9307,Fire,West
9308,Insurance Plan 9308,Fire,North
9309,Insurance Plan 9309,Medical,North
9310,Insurance Plan 9310,Fire,North
9311,Insurance Plan 9311,Natural Disaster,East
9312,Insurance Plan 9312,Fire,South
9313,Insurance Plan 9313,Accident,North
9314,Insurance Plan 9314,Fire,East
9315,Insurance Plan 9315,Theft,West
9316,Insurance Plan 9316,Fire,North
9317,Insurance Plan 9317,Medical,South
9318,Insurance Plan 9318,Accident,North
9319,Insurance Plan 9319,Natural Disaster,South
9320,Insurance Plan 9320,Theft,North
9321,Insurance Plan 9321,Fire,West
9322,Insurance Plan 9322,Fire,West
9323,Insurance Plan 9323,Natural Disaster,East
9324,Insurance Plan 9324,Fire,North
9325,Insurance Plan 9325,Accident,East
9326,Insurance Plan 9326,Fire,East
9327,Insurance Plan 9327,Natural Disaster,East
9328,Insurance Plan 9328,Medical,South
9329,Insurance Plan 9329,Theft,West
9330,Insurance Plan 9330,Accident,South
9331,Insurance Plan 9331,Accident,East
9332,Insurance Plan 9332,Theft,East
9333,Insurance Plan 9333,Medical,West
9334,Insurance Plan 9334,Fire,West
9335,Insurance Plan 9335,Fire,South
9336,Insurance Plan 9336,Accident,South
9337,Insurance Plan 9337,Medical,North
9338,Insurance Plan 9338,Theft,North
9339,Insurance Plan 9339,Fire,East
9340,Insurance Plan 9340,Medical,North
9341,Insurance Plan 9341,Theft,East
9342,Insurance Plan 9342,Natural Disaster,West
9343,Insurance Plan 9343,Theft,South
9344,Insurance Plan 9344,Fire,West
9345,Insurance Plan 9345,Medical,South
9346,Insurance Plan 9346,Medical,West
9347,Insurance Plan 9347,Medical,South
9348,Insurance Plan 9348,Medical,South
9349,Insurance Plan 9349,Accident,North
9350,Insurance Plan 9350,Accident,East
9351,Insurance Plan 9351,Natural Disaster,West
9352,Insurance Plan 9352,Fire,West
9353,Insurance Plan 9353,Accident,South
9354,Insurance Plan 9354,Natural Disaster,South
9355,Insurance Plan 9355,Medical,East
9356,Insurance Plan 9356,Natural Disaster,South
9357,Insurance Plan 9357,Natural Disaster,East
9358,Insurance Plan 9358,Theft,East
9359,Insurance Plan 9359,Theft,West
9360,Insurance Plan 9360,Medical,West
9361,Insurance Plan 9361,Theft,North
9362,Insurance Plan 9362,Medical,East
9363,Insurance Plan 9363,Fire,West
9364,Insurance Plan 9364,Accident,East
9365,Insurance Plan 9365,Fire,West
9366,Insurance Plan 9366,Medical,West
9367,Insurance Plan 9367,Natural Disaster,East
9368,Insurance Plan 9368,Medical,North
9369,Insurance Plan 9369,Medical,West
9370,Insurance Plan 9370,Theft,South
9371,Insurance Plan 9371,Natural Disaster,South
9372,Insurance Plan 9372,Fire,North
9373,Insurance Plan 9373,Natural Disaster,East
9374,Insurance Plan 9374,Medical,North
9375,Insurance Plan 9375,Fire,West
9376,Insurance Plan 9376,Medical,North
9377,Insurance Plan 9377,Natural Disaster,North
9378,Insurance Plan 9378,Theft,North
9379,Insurance Plan 9379,Fire,North
9380,Insurance Plan 9380,Accident,West
9381,Insurance Plan 9381,Fire,North
9382,Insurance Plan 9382,Theft,East
9383,Insurance Plan 9383,Medical,West
9384,Insurance Plan 9384,Accident,North
9385,Insurance Plan 9385,Theft,South
9386,Insurance Plan 9386,Fire,West
9387,Insurance Plan 9387,Natural Disaster,East
9388,Insurance Plan 9388,Theft,East
9389,Insurance Plan 9389,Medical,North
9390,Insurance Plan 9390,Theft,North
9391,Insurance Plan 9391,Fire,South
9392,Insurance Plan 9392,Theft,West
9393,Insurance Plan 9393,Medical,East
9394,Insurance Plan 9394,Fire,North
9395,Insurance Plan 9395,Theft,West
9396,Insurance Plan 9396,Fire,North
9397,Insurance Plan 9397,Medical,North
9398,Insurance Plan 9398,Medical,South
9399,Insurance Plan 9399,Theft,East
9400,Insurance Plan 9400,Natural Disaster,East
9401,Insurance Plan 9401,Accident,East
9402,Insurance Plan 9402,Fire,West
9403,Insurance Plan 9403,Medical,North
9404,Insurance Plan 9404,Accident,North
9405,Insurance Plan 9405,Accident,South
9406,Insurance Plan 9406,Theft,West
9407,Insurance Plan 9407,Natural Disaster,North
9408,Insurance Plan 9408,Medical,East
9409,Insurance Plan 9409,Fire,South
9410,Insurance Plan 9410,Fire,North
9411,Insurance Plan 9411,Fire,West
9412,Insurance Plan 9412,Medical,South
9413,Insurance Plan 9413,Medical,North
9414,Insurance Plan 9414,Theft,North
9415,Insurance Plan 9415,Fire,East
9416,Insurance Plan 9416,Medical,South
9417,Insurance Plan 9417,Fire,South
9418,Insurance Plan 9418,Accident,North
9419,Insurance Plan 9419,Natural Disaster,East
9420,Insurance Plan 9420,Fire,North
9421,Insurance Plan 9421,Natural Disaster,East
9422,Insurance Plan 9422,Natural Disaster,North
9423,Insurance Plan 9423,Theft,East
9424,Insurance Plan 9424,Natural Disaster,South
9425,Insurance Plan 9425,Natural Disaster,East
9426,Insurance Plan 9426,Medical,South
9427,Insurance Plan 9427,Medical,East
9428,Insurance Plan 9428,Theft,North
9429,Insurance Plan 9429,Medical,West
9430,Insurance Plan 9430,Fire,North
9431,Insurance Plan 9431,Fire,West
9432,Insurance Plan 9432,Accident,North
9433,Insurance Plan 9433,Fire,West
9434,Insurance Plan 9434,Natural Disaster,West
9435,Insurance Plan 9435,Natural Disaster,North
9436,Insurance Plan 9436,Fire,West
9437,Insurance Plan 9437,Accident,West
9438,Insurance Plan 9438,Medical,North
9439,Insurance Plan 9439,Theft,West
9440,Insurance Plan 9440,Natural Disaster,East
9441,Insurance Plan 9441,Theft,South
9442,Insurance Plan 9442,Theft,East
9443,Insurance Plan 9443,Medical,East
9444,Insurance Plan 9444,Theft,North
9445,Insurance Plan 9445,Fire,West
9446,Insurance Plan 9446,Accident,West
9447,Insurance Plan 9447,Accident,South
9448,Insurance Plan 9448,Medical,East
9449,Insurance Plan 9449,Fire,South
9450,Insurance Plan 9450,Theft,East
9451,Insurance Plan 9451,Fire,North
9452,Insurance Plan 9452,Accident,South
9453,Insurance Plan 9453,Accident,East
9454,Insurance Plan 9454,Medical,South
9455,Insurance Plan 9455,Accident,South
9456,Insurance Plan 9456,Medical,North
9457,Insurance Plan 9457,Accident,East
9458,Insurance Plan 9458,Theft,North
9459,Insurance Plan 9459,Theft,South
9460,Insurance Plan 9460,Theft,South
9461,Insurance Plan 9461,Medical,East
9462,Insurance Plan 9462,Fire,North
9463,Insurance Plan 9463,Fire,North
9464,Insurance Plan 9464,Natural Disaster,North
9465,Insurance Plan 9465,Accident,North
9466,Insurance Plan 9466,Medical,South
9467,Insurance Plan 9467,Fire,West
9468,Insurance Plan 9468,Natural Disaster,East
9469,Insurance Plan 9469,Theft,North
9470,Insurance Plan 9470,Theft,North
9471,Insurance Plan 9471,Fire,West
9472,Insurance Plan 9472,Accident,West
9473,Insurance Plan 9473,Theft,South
9474,Insurance Plan 9474,Natural Disaster,North
9475,Insurance Plan 9475,Medical,East
9476,Insurance Plan 9476,Accident,East
9477,Insurance Plan 9477,Natural Disaster,West
9478,Insurance Plan 9478,Medical,South
9479,Insurance Plan 9479,Fire,South
9480,Insurance Plan 9480,Natural Disaster,West
9481,Insurance Plan 9481,Medical,South
9482,Insurance Plan 9482,Accident,North
9483,Insurance Plan 9483,Theft,South
9484,Insurance Plan 9484,Accident,South
9485,Insurance Plan 9485,Fire,South
9486,Insurance Plan 9486,Accident,East
9487,Insurance Plan 9487,Medical,South
9488,Insurance Plan 9488,Fire,East
9489,Insurance Plan 9489,Accident,West
9490,Insurance Plan 9490,Fire,South
9491,Insurance Plan 9491,Fire,West
9492,Insurance Plan 9492,Fire,North
9493,Insurance Plan 9493,Medical,South
9494,Insurance Plan 9494,Theft,North
9495,Insurance Plan 9495,Theft,South
9496,Insurance Plan 9496,Accident,South
9497,Insurance Plan 9497,Fire,South
9498,Insurance Plan 9498,Fire,East
9499,Insurance Plan 9499,Natural Disaster,North
9500,Insurance Plan 9500,Natural Disaster,West
9501,Insurance Plan 9501,Fire,East
9502,Insurance Plan 9502,Natural Disaster,North
9503,Insurance Plan 9503,Accident,North
9504,Insurance Plan 9504,Fire,West
9505,Insurance Plan 9505,Theft,East
9506,Insurance Plan 9506,Medical,North
9507,Insurance Plan 9507,Natural Disaster,East
9508,Insurance Plan 9508,Natural Disaster,West
9509,Insurance Plan 9509,Accident,South
9510,Insurance Plan 9510,Fire,West
9511,Insurance Plan 9511,Natural Disaster,North
9512,Insurance Plan 9512,Fire,East
9513,Insurance Plan 9513,Theft,West
9514,Insurance Plan 9514,Natural Disaster,South
9515,Insurance Plan 9515,Fire,West
9516,Insurance Plan 9516,Natural Disaster,South
9517,Insurance Plan 9517,Natural Disaster,West
9518,Insurance Plan 9518,Theft,East
9519,Insurance Plan 9519,Medical,East
9520,Insurance Plan 9520,Fire,North
9521,Insurance Plan 9521,Natural Disaster,South
9522,Insurance Plan 9522,Theft,West
9523,Insurance Plan 9523,Theft,North
9524,Insurance Plan 9524,Fire,South
9525,Insurance Plan 9525,Natural Disaster,South
9526,Insurance Plan 9526,Natural Disaster,East
9527,Insurance Plan 9527,Natural Disaster,South
9528,Insurance Plan 9528,Theft,South
9529,Insurance Plan 9529,Theft,North
9530,Insurance Plan 9530,Medical,North
9531,Insurance Plan 9531,Medical,East
9532,Insurance Plan 9532,Accident,East
9533,Insurance Plan 9533,Theft,South
9534,Insurance Plan 9534,Natural Disaster,North
9535,Insurance Plan 9535,Fire,West
9536,Insurance Plan 9536,Medical,South
9537,Insurance Plan 9537,Fire,South
9538,Insurance Plan 9538,Fire,South
9539,Insurance Plan 9539,Fire,South
9540,Insurance Plan 9540,Fire,East
9541,Insurance Plan 9541,Theft,South
9542,Insurance Plan 9542,Theft,South
9543,Insurance Plan 9543,Accident,West
9544,Insurance Plan 9544,Medical,South
9545,Insurance Plan 9545,Fire,South
9546,Insurance Plan 9546,Medical,South
9547,Insurance Plan 9547,Fire,South
9548,Insurance Plan 9548,Natural Disaster,North
9549,Insurance Plan 9549,Accident,East
9550,Insurance Plan 9550,Fire,West
9551,Insurance Plan 9551,Medical,West
9552,Insurance Plan 9552,Theft,North
9553,Insurance Plan 9553,Fire,East
9554,Insurance Plan 9554,Natural Disaster,South
9555,Insurance Plan 9555,Accident,West
9556,Insurance Plan 9556,Accident,East
9557,Insurance Plan 9557,Accident,North
9558,Insurance Plan 9558,Natural Disaster,South
9559,Insurance Plan 9559,Theft,North
9560,Insurance Plan 9560,Fire,South
9561,Insurance Plan 9561,Natural Disaster,North
9562,Insurance Plan 9562,Accident,North
9563,Insurance Plan 9563,Accident,East
9564,Insurance Plan 9564,Accident,North
9565,Insurance Plan 9565,Theft,South
9566,Insurance Plan 9566,Fire,North
9567,Insurance Plan 9567,Medical,South
9568,Insurance Plan 9568,Natural Disaster,East
9569,Insurance Plan 9569,Fire,West
9570,Insurance Plan 9570,Accident,South
9571,Insurance Plan 9571,Theft,North
9572,Insurance Plan 9572,Theft,North
9573,Insurance Plan 9573,Accident,West
9574,Insurance Plan 9574,Fire,North
9575,Insurance Plan 9575,Medical,West
9576,Insurance Plan 9576,Natural Disaster,East
9577,Insurance Plan 9577,Accident,West
9578,Insurance Plan 9578,Accident,North
9579,Insurance Plan 9579,Accident,South
9580,Insurance Plan 9580,Accident,South
9581,Insurance Plan 9581,Fire,West
9582,Insurance Plan 9582,Medical,East
9583,Insurance Plan 9583,Fire,East
9584,Insurance Plan 9584,Natural Disaster,East
9585,Insurance Plan 9585,Medical,East
9586,Insurance Plan 9586,Fire,West
9587,Insurance Plan 9587,Accident,West
9588,Insurance Plan 9588,Theft,East
9589,Insurance Plan 9589,Natural Disaster,South
9590,Insurance Plan 9590,Theft,West
9591,Insurance Plan 9591,Medical,North
9592,Insurance Plan 9592,Medical,West
9593,Insurance Plan 9593,Theft,West
9594,Insurance Plan 9594,Theft,South
9595,Insurance Plan 9595,Theft,West
9596,Insurance Plan 9596,Theft,West
9597,Insurance Plan 9597,Fire,North
9598,Insurance Plan 9598,Medical,South
9599,Insurance Plan 9599,Medical,South
9600,Insurance Plan 9600,Accident,South
9601,Insurance Plan 9601,Medical,East
9602,Insurance Plan 9602,Medical,South
9603,Insurance Plan 9603,Fire,North
9604,Insurance Plan 9604,Natural Disaster,West
9605,Insurance Plan 9605,Natural Disaster,North
9606,Insurance Plan 9606,Natural Disaster,West
9607,Insurance Plan 9607,Theft,South
9608,Insurance Plan 9608,Medical,North
9609,Insurance Plan 9609,Natural Disaster,West
9610,Insurance Plan 9610,Medical,South
9611,Insurance Plan 9611,Theft,East
9612,Insurance Plan 9612,Theft,South
9613,Insurance Plan 9613,Medical,West
9614,Insurance Plan 9614,Theft,East
9615,Insurance Plan 9615,Fire,East
9616,Insurance Plan 9616,Natural Disaster,South
9617,Insurance Plan 9617,Theft,South
9618,Insurance Plan 9618,Medical,South
9619,Insurance Plan 9619,Fire,South
9620,Insurance Plan 9620,Fire,North
9621,Insurance Plan 9621,Medical,West
9622,Insurance Plan 9622,Accident,North
9623,Insurance Plan 9623,Medical,East
9624,Insurance Plan 9624,Medical,West
9625,Insurance Plan 9625,Accident,East
9626,Insurance Plan 9626,Accident,East
9627,Insurance Plan 9627,Accident,West
9628,Insurance Plan 9628,Natural Disaster,East
9629,Insurance Plan 9629,Medical,South
9630,Insurance Plan 9630,Medical,South
9631,Insurance Plan 9631,Accident,East
9632,Insurance Plan 9632,Natural Disaster,West
9633,Insurance Plan 9633,Medical,West
9634,Insurance Plan 9634,Accident,West
9635,Insurance Plan 9635,Fire,West
9636,Insurance Plan 9636,Theft,East
9637,Insurance Plan 9637,Theft,North
9638,Insurance Plan 9638,Theft,East
9639,Insurance Plan 9639,Medical,East
9640,Insurance Plan 9640,Fire,North
9641,Insurance Plan 9641,Natural Disaster,East
9642,Insurance Plan 9642,Natural Disaster,East
9643,Insurance Plan 9643,Natural Disaster,North
9644,Insurance Plan 9644,Medical,South
9645,Insurance Plan 9645,Accident,South
9646,Insurance Plan 9646,Medical,East
9647,Insurance Plan 9647,Natural Disaster,West
9648,Insurance Plan 9648,Accident,East
9649,Insurance Plan 9649,Accident,South
9650,Insurance Plan 9650,Fire,South
9651,Insurance Plan 9651,Fire,West
9652,Insurance Plan 9652,Medical,South
9653,Insurance Plan 9653,Theft,East
9654,Insurance Plan 9654,Natural Disaster,North
9655,Insurance Plan 9655,Medical,South
9656,Insurance Plan 9656,Accident,North
9657,Insurance Plan 9657,Medical,North
9658,Insurance Plan 9658,Medical,South
9659,Insurance Plan 9659,Theft,South
9660,Insurance Plan 9660,Accident,North
9661,Insurance Plan 9661,Medical,East
9662,Insurance Plan 9662,Medical,South
9663,Insurance Plan 9663,Fire,West
9664,Insurance Plan 9664,Natural Disaster,West
9665,Insurance Plan 9665,Theft,West
9666,Insurance Plan 9666,Theft,North
9667,Insurance Plan 9667,Fire,North
9668,Insurance Plan 9668,Natural Disaster,North
9669,Insurance Plan 9669,Accident,East
